Category,Gold,Silver,Platinum,Rhodium,Nickel,Tin,Lithium,Aluminum,Carbon,Profit ($),Recovery_Status,Recyclable,Non_Recyclable
2,9.74,2.39,4.37,1.38,4.84,2.5,7.25,6.94,1.93,714,1,0,1
1,5.8,7.08,9.16,3.0,9.62,2.67,3.46,2.77,4.65,780,1,0,1
1,4.33,7.33,2.78,9.39,5.88,8.63,0.21,8.06,8.38,366,0,0,1
3,8.94,5.22,3.8,6.52,4.2,1.63,7.97,9.35,4.49,645,1,0,1
0,8.42,3.11,8.85,3.5,0.45,7.01,4.42,4.79,0.98,889,1,0,1
2,8.35,1.61,5.87,1.64,4.07,0.16,5.54,9.21,5.4,725,1,0,1
2,1.71,6.21,0.25,4.44,2.31,1.91,9.41,3.24,9.84,101,0,1,0
3,4.21,6.75,5.05,1.64,2.67,6.41,5.34,4.11,3.93,481,0,0,1
0,6.61,9.12,6.53,6.77,9.71,1.04,7.32,1.9,2.18,680,1,0,1
2,2.12,0.89,3.12,4.37,0.2,0.24,2.35,1.2,5.07,271,0,1,0
2,1.67,5.79,9.61,2.22,1.36,6.75,4.65,5.26,3.59,600,1,0,1
2,7.43,8.6,8.87,4.86,2.06,5.03,3.48,8.72,9.19,845,1,0,1
1,4.87,8.69,6.82,0.34,9.49,7.3,8.53,3.37,8.27,609,1,0,1
1,3.26,3.54,1.8,5.41,6.0,1.1,5.09,8.55,4.37,258,0,1,0
2,5.01,7.61,6.47,3.73,0.84,8.99,0.32,7.71,5.93,597,1,0,1
0,2.74,0.66,5.38,9.37,0.34,3.39,7.95,0.88,2.82,423,0,0,1
3,8.7,5.08,8.69,2.49,5.2,1.57,1.55,1.32,1.66,896,1,0,1
3,6.29,7.06,4.25,7.24,3.02,5.03,7.13,9.77,6.89,540,1,0,1
2,9.31,3.79,5.91,6.8,5.78,8.86,0.52,0.87,4.34,776,1,0,1
3,9.93,3.84,9.85,6.13,4.96,4.61,6.58,5.32,6.22,1018,1,0,1
3,9.22,1.52,7.91,9.88,5.16,7.69,8.68,1.79,7.55,877,1,0,1
2,1.95,2.53,6.9,5.86,3.49,0.94,8.37,9.41,2.29,467,0,0,1
1,1.49,3.91,8.23,7.03,9.34,9.66,5.94,3.8,6.69,516,1,0,1
3,8.01,6.88,5.67,3.27,9.87,4.99,7.73,3.73,8.05,701,1,0,1
0,8.8,6.35,2.73,5.0,1.47,3.38,2.99,8.1,7.12,582,1,0,1
1,8.24,5.04,8.72,9.42,4.19,6.29,8.57,7.05,2.39,875,1,0,1
3,9.95,8.5,6.29,1.12,1.02,9.15,3.57,1.19,0.61,830,1,0,1
3,6.54,9.42,2.87,8.15,3.55,4.82,0.25,5.64,6.06,480,0,0,1
3,9.26,4.19,8.13,4.44,4.26,1.36,2.09,8.43,5.79,893,1,0,1
2,4.84,5.96,2.92,4.04,6.79,0.33,8.09,4.71,2.85,397,0,0,1
2,1.29,6.2,0.3,8.23,2.77,3.59,1.2,2.8,3.55,83,0,1,0
3,7.55,5.85,7.51,7.54,0.79,2.75,1.17,7.27,6.08,776,1,0,1
1,6.24,0.21,1.24,1.41,3.01,2.71,7.23,7.27,1.68,373,0,0,1
1,0.66,0.67,6.01,6.1,3.36,5.38,4.26,7.93,1.87,354,0,0,1
2,0.78,3.65,9.84,5.74,5.78,5.58,8.28,9.06,5.78,567,1,0,1
0,2.85,8.3,5.38,8.39,8.74,9.22,1.33,9.17,6.19,433,0,0,1
1,8.44,7.54,6.08,3.0,2.95,1.86,3.02,2.48,8.92,744,1,0,1
2,1.27,0.57,6.41,3.68,6.7,7.17,5.91,7.46,4.27,406,0,0,1
1,4.27,1.55,7.66,4.7,1.18,0.53,1.22,7.44,1.04,621,1,0,1
1,5.42,5.07,5.93,1.11,3.54,3.72,8.99,2.87,0.82,587,1,0,1
3,5.12,6.17,9.48,6.05,1.67,7.6,9.08,9.08,0.69,763,1,0,1
3,7.62,5.16,1.37,7.78,3.54,1.93,4.77,3.81,4.0,450,0,0,1
1,0.59,8.28,5.26,9.53,5.7,3.48,9.0,9.2,7.64,315,0,0,1
1,6.0,0.69,3.29,7.96,4.85,3.67,2.32,0.28,1.29,471,0,0,1
2,8.06,3.23,6.7,6.8,9.33,5.43,6.69,5.98,9.42,757,1,0,1
3,6.92,8.55,4.67,5.78,7.18,4.33,0.37,8.16,5.7,595,1,0,1
2,5.08,5.12,5.13,7.77,1.93,2.74,1.14,4.6,1.39,527,1,0,1
1,4.98,8.16,6.01,5.77,6.26,3.9,1.44,7.21,3.82,571,1,0,1
3,2.28,8.25,2.78,6.25,8.89,1.96,5.93,9.28,6.49,265,0,1,0
1,5.45,5.46,6.06,2.27,9.69,2.68,2.16,1.14,1.45,595,1,0,1
0,2.87,2.89,8.97,7.15,2.97,5.22,2.62,0.82,9.0,623,1,0,1
1,5.23,6.53,6.17,5.01,4.18,9.11,7.62,5.55,8.42,591,1,0,1
2,10.0,7.71,2.25,9.01,6.72,7.84,7.11,8.68,8.41,616,1,0,1
2,0.83,8.27,4.93,2.73,4.98,4.64,8.88,7.74,0.74,309,0,0,1
2,2.32,1.37,7.58,9.32,5.35,5.83,1.25,7.92,7.19,521,1,0,1
3,9.57,3.17,0.6,5.66,6.87,4.63,9.79,6.49,4.75,504,1,0,1
0,4.27,5.23,0.68,2.02,5.11,7.34,8.59,4.91,1.31,249,0,1,0
3,3.48,1.39,5.96,0.92,3.75,0.53,0.51,7.01,5.28,491,0,0,1
3,2.07,3.44,7.71,9.92,9.63,7.01,6.2,5.08,6.59,517,1,0,1
0,3.61,8.02,7.86,2.13,9.25,6.16,6.34,3.78,6.48,603,1,0,1
2,1.44,9.67,5.07,3.62,2.48,8.77,4.34,3.76,5.08,348,0,0,1
2,7.05,8.84,3.62,1.7,5.48,1.33,2.21,3.1,2.64,545,1,0,1
0,4.32,2.68,7.68,7.24,3.59,9.63,6.92,6.88,4.57,625,1,0,1
1,2.21,6.87,8.3,3.59,2.46,8.2,6.58,7.84,5.09,557,1,0,1
3,2.31,6.03,4.37,6.16,4.92,0.3,5.94,3.68,8.14,351,0,0,1
3,9.4,1.23,2.44,3.26,7.89,3.97,3.23,5.19,5.36,593,1,0,1
0,2.36,0.76,1.75,0.92,5.57,0.52,4.65,7.87,1.5,210,0,1,0
3,5.49,1.66,3.29,1.79,6.43,6.05,5.36,1.23,6.49,447,0,0,1
0,7.57,0.37,1.59,6.51,0.23,1.95,9.14,2.41,2.04,457,0,0,1
1,1.8,9.48,4.56,1.47,5.9,3.6,5.35,2.9,5.91,338,0,0,1
0,7.75,6.29,6.61,6.53,4.17,9.25,3.04,4.3,6.32,738,1,0,1
3,9.79,3.77,9.45,8.15,5.45,8.71,6.69,8.96,2.47,989,1,0,1
0,5.62,5.39,4.7,6.55,3.9,5.43,0.5,2.91,1.15,531,1,0,1
0,3.98,1.19,6.23,6.14,5.0,4.15,2.0,2.59,9.37,530,1,0,1
0,0.24,2.77,2.84,3.45,8.46,7.07,0.98,3.13,1.87,165,0,1,0
2,7.81,3.72,2.08,9.73,8.15,2.21,2.1,1.79,7.32,497,0,0,1
3,2.23,4.86,8.77,4.41,0.95,2.74,7.96,3.32,9.33,582,1,0,1
0,4.19,1.4,2.98,6.28,1.85,2.0,2.13,6.03,6.47,366,0,0,1
1,4.55,6.78,5.94,1.74,5.75,6.89,6.64,0.94,1.3,545,1,0,1
3,5.12,0.97,5.4,1.64,6.42,8.3,1.66,2.53,7.13,541,1,0,1
1,4.1,8.12,2.78,1.5,6.15,3.71,4.96,8.99,0.4,355,0,0,1
0,6.65,8.94,8.06,7.07,0.68,1.89,9.24,5.39,3.35,763,1,0,1
0,2.31,4.06,9.17,6.29,6.51,8.11,1.84,2.78,1.48,607,1,0,1
2,5.15,6.19,4.84,2.94,1.89,3.04,5.51,6.91,7.31,516,1,0,1
1,8.44,2.05,7.43,0.35,4.33,4.22,1.21,6.36,1.42,814,1,0,1
3,5.47,2.37,3.12,0.5,6.08,0.31,2.53,3.12,0.15,437,0,0,1
3,6.78,3.32,7.69,4.5,7.16,7.31,2.6,6.02,8.24,747,1,0,1
1,7.24,6.0,3.26,4.95,7.45,3.54,2.15,9.87,10.0,534,1,0,1
3,2.68,3.21,8.94,9.8,0.73,0.36,0.48,3.46,3.3,612,1,0,1
1,4.94,9.2,8.81,1.08,3.36,5.86,7.12,5.92,8.66,720,1,0,1
1,4.12,0.16,0.87,8.53,1.44,3.64,8.34,8.49,9.42,249,0,1,0
3,1.12,5.2,2.59,5.75,4.33,7.28,3.68,8.73,8.76,196,0,1,0
1,1.99,2.0,8.41,6.91,4.59,4.54,1.42,1.65,1.45,549,1,0,1
0,9.91,5.64,5.07,3.07,4.71,1.75,3.85,1.52,1.54,761,1,0,1
3,5.89,8.85,3.71,9.31,5.18,8.4,1.91,9.09,3.71,493,0,0,1
1,7.9,1.56,0.46,9.11,6.14,2.22,4.81,3.67,3.86,413,0,0,1
2,8.67,1.46,2.07,6.23,5.04,1.3,7.55,1.37,4.54,537,1,0,1
0,1.97,1.94,3.48,9.27,4.57,4.92,5.95,5.24,1.14,284,0,1,0
0,3.9,5.42,4.3,4.26,1.43,0.17,1.61,2.44,9.86,425,0,0,1
2,2.49,4.26,8.79,4.5,2.84,9.67,8.13,9.95,9.24,595,1,0,1
0,3.59,9.34,6.17,7.42,4.3,2.57,7.79,4.08,6.04,512,1,0,1
0,2.13,2.05,4.25,9.98,6.42,6.49,1.0,9.19,2.27,333,0,0,1
0,0.57,4.18,8.33,9.43,0.9,6.26,6.5,1.97,1.58,476,0,0,1
1,7.94,6.41,0.27,8.68,0.61,1.47,9.78,2.37,3.09,408,0,0,1
2,2.37,3.25,7.95,3.27,1.36,4.86,1.42,1.7,6.01,544,1,0,1
1,9.57,3.43,9.76,8.76,3.3,3.34,5.44,3.17,6.17,995,1,0,1
3,2.31,9.94,8.08,2.4,5.01,2.82,2.46,9.42,6.2,552,1,0,1
2,1.19,8.35,8.94,1.97,3.07,3.66,7.11,0.75,6.29,542,1,0,1
2,8.44,3.04,7.35,5.36,6.37,8.07,3.04,9.7,4.34,810,1,0,1
1,1.79,3.31,7.49,2.03,5.82,3.91,9.03,4.74,7.68,491,0,0,1
2,8.5,8.74,0.87,2.71,2.2,8.14,1.57,4.55,3.78,469,0,0,1
2,5.7,5.2,3.95,3.23,3.53,3.47,2.04,6.52,4.95,494,0,0,1
1,6.81,7.25,0.28,4.69,5.54,5.03,7.08,5.79,9.9,353,0,0,1
3,2.22,6.52,6.73,3.14,0.99,6.21,4.79,7.73,5.7,473,0,0,1
1,8.28,0.92,9.82,2.82,1.97,3.43,7.56,9.14,6.25,933,1,0,1
3,4.61,4.69,2.31,2.36,0.91,4.29,3.87,1.06,0.98,353,0,0,1
0,2.05,4.75,8.39,9.43,7.7,9.3,2.53,1.89,0.49,553,1,0,1
2,4.67,6.86,9.0,3.17,0.65,9.33,4.17,2.43,6.5,715,1,0,1
2,5.81,6.67,1.51,3.95,3.78,0.32,1.8,2.17,0.6,370,0,0,1
2,5.38,2.85,8.79,6.66,5.15,7.49,3.68,0.16,9.77,737,1,0,1
0,1.35,3.89,5.02,6.73,0.79,5.56,9.28,2.15,8.18,337,0,0,1
1,0.6,1.41,2.14,0.19,1.21,9.11,5.82,8.19,4.22,145,0,1,0
2,8.47,1.78,4.6,2.13,3.43,9.77,6.86,8.12,8.21,663,1,0,1
1,7.32,8.11,8.9,5.11,8.22,6.79,9.77,4.79,1.4,841,1,0,1
1,1.2,0.27,2.77,6.28,1.98,4.8,0.51,6.04,1.8,207,0,1,0
1,7.8,3.5,2.45,2.81,1.1,6.21,5.5,5.37,1.7,516,1,0,1
0,8.06,1.09,1.61,8.82,7.69,1.59,5.6,6.87,2.86,483,0,0,1
3,3.1,1.06,2.46,5.62,4.97,0.93,2.01,3.3,9.18,284,0,1,0
2,6.63,5.36,8.47,6.64,5.49,1.15,6.08,9.85,0.46,782,1,0,1
1,8.01,5.46,8.28,5.49,8.13,1.2,3.67,2.85,7.23,840,1,0,1
2,2.72,6.08,8.48,1.25,4.92,2.0,1.31,1.54,4.11,591,1,0,1
1,9.38,7.55,8.04,2.35,3.17,7.47,0.6,3.81,6.64,896,1,0,1
0,1.31,1.46,0.71,7.78,6.47,6.88,9.47,8.55,0.11,103,0,1,0
1,6.21,4.9,4.38,5.25,0.68,3.5,6.22,7.21,6.1,542,1,0,1
2,2.72,0.68,3.04,4.42,4.49,4.68,2.26,7.45,3.49,297,0,1,0
0,2.2,0.59,9.24,6.42,0.82,1.97,3.96,5.39,9.37,603,1,0,1
3,8.71,8.54,5.95,2.15,9.07,5.54,1.09,7.16,0.3,751,1,0,1
2,9.33,9.19,8.28,6.96,2.14,3.69,3.54,5.18,8.04,907,1,0,1
0,0.84,8.05,8.63,0.71,1.45,9.15,7.33,2.51,2.36,508,1,0,1
3,9.09,4.68,2.32,6.29,1.23,5.6,4.62,5.55,6.67,573,1,0,1
0,6.06,5.02,9.6,4.29,1.18,8.06,0.32,8.64,0.14,815,1,0,1
0,7.55,2.66,1.33,2.89,4.94,5.66,8.39,9.23,9.49,443,0,0,1
2,3.31,7.53,6.01,5.72,1.45,2.42,1.75,3.41,2.87,489,0,0,1
1,1.87,8.88,4.23,1.38,4.75,0.53,4.82,2.56,8.01,323,0,0,1
3,4.38,2.14,8.92,6.75,9.03,8.87,0.99,7.1,7.85,694,1,0,1
3,2.06,3.96,2.1,2.58,6.6,4.49,4.22,0.21,2.83,216,0,1,0
2,2.31,4.1,4.92,6.92,5.0,8.81,6.62,5.92,5.63,379,0,0,1
2,4.62,0.59,3.83,0.79,2.45,3.98,1.02,5.71,4.22,432,0,0,1
1,3.35,4.72,3.17,2.1,4.47,5.16,7.49,2.45,8.27,337,0,0,1
2,1.34,2.82,0.52,3.08,7.74,6.32,6.2,2.69,6.63,95,0,1,0
3,5.37,6.53,0.93,1.8,7.6,5.01,10.0,0.5,7.98,317,0,0,1
3,2.31,4.45,9.13,5.42,3.15,8.51,6.41,8.2,0.46,605,1,0,1
1,2.52,7.57,5.49,1.1,4.3,5.19,9.05,5.91,3.9,422,0,0,1
2,5.52,5.61,8.37,7.97,2.37,3.68,9.63,0.85,2.63,723,1,0,1
1,8.93,5.99,0.3,4.55,7.62,2.51,3.76,9.0,7.24,458,0,0,1
0,2.77,3.97,2.0,6.21,2.43,4.44,2.32,0.28,5.66,245,0,1,0
0,6.06,7.68,9.13,5.83,7.64,8.85,1.36,7.79,1.2,791,1,0,1
2,6.22,4.18,1.42,4.97,2.61,2.94,9.05,4.73,8.87,384,0,0,1
1,3.95,9.43,3.23,4.42,6.49,3.39,5.55,3.54,3.91,372,0,0,1
3,7.69,1.39,7.14,9.29,5.23,8.47,1.82,7.01,2.37,761,1,0,1
0,7.7,3.24,6.06,0.63,6.53,8.07,6.23,6.5,9.23,705,1,0,1
3,2.62,8.98,0.93,2.0,4.92,7.78,0.99,7.3,8.9,183,0,1,0
0,8.76,7.7,8.84,4.39,5.19,0.11,0.24,3.71,3.88,908,1,0,1
1,6.7,3.79,3.19,7.45,9.89,7.51,2.75,7.48,5.84,502,1,0,1
3,5.52,3.89,2.87,2.61,7.61,3.55,4.55,6.65,4.51,427,0,0,1
3,8.22,6.23,5.82,0.76,2.41,1.28,0.99,7.91,0.21,719,1,0,1
0,3.05,0.56,5.36,1.77,8.08,8.78,6.44,9.32,0.69,437,0,0,1
1,7.54,3.37,3.27,5.6,2.61,6.33,0.79,9.61,4.21,547,1,0,1
2,7.65,5.58,2.93,6.63,9.55,4.46,5.72,9.89,9.5,536,1,0,1
3,3.33,0.4,8.1,2.36,2.76,5.04,3.97,1.56,5.45,597,1,0,1
0,2.44,5.68,7.2,6.28,6.41,4.13,2.99,3.0,8.95,509,1,0,1
1,8.06,0.32,6.89,9.02,9.76,9.42,8.11,9.9,4.14,765,1,0,1
2,3.83,6.79,4.33,7.93,5.13,3.01,7.72,3.05,6.3,424,0,0,1
2,3.07,6.4,5.01,5.83,5.14,4.2,2.37,3.08,3.5,423,0,0,1
1,1.02,4.47,1.74,8.74,6.0,8.3,7.94,7.45,6.27,146,0,1,0
1,6.95,2.47,1.47,4.76,5.07,0.89,1.06,2.96,2.51,421,0,0,1
2,0.82,9.0,1.98,1.31,5.76,6.63,5.55,8.49,1.91,151,0,1,0
3,2.69,1.02,2.65,3.36,5.83,3.71,7.55,0.3,4.89,274,0,1,0
0,9.89,3.17,1.2,3.57,3.42,2.8,6.9,2.2,4.04,552,1,0,1
0,9.18,5.25,9.53,9.22,3.6,0.76,4.35,5.89,7.14,964,1,0,1
3,9.28,8.15,5.94,9.21,8.94,6.18,8.64,0.3,5.87,779,1,0,1
1,7.84,9.36,4.79,1.45,5.76,3.6,9.44,4.63,8.31,647,1,0,1
3,7.64,4.01,7.05,1.61,2.7,9.88,2.0,0.92,4.43,755,1,0,1
0,7.36,9.22,2.8,8.73,4.6,4.82,8.68,4.71,6.18,517,1,0,1
2,2.82,5.56,4.49,0.69,4.01,5.59,4.35,5.98,4.55,382,0,0,1
3,7.92,8.1,3.36,2.34,4.13,2.06,0.13,7.29,2.33,573,1,0,1
3,2.57,1.37,2.16,6.79,0.68,8.81,0.18,9.84,8.67,242,0,1,0
3,6.26,7.05,2.16,6.41,0.61,8.83,1.88,6.64,0.88,427,0,0,1
1,8.3,4.59,4.85,2.95,3.56,8.5,2.71,7.0,0.54,670,1,0,1
2,5.46,1.96,5.92,6.99,3.53,1.04,4.63,7.62,6.59,586,1,0,1
3,1.2,0.24,3.05,1.62,8.82,8.31,7.54,1.97,3.74,222,0,1,0
0,6.94,4.21,3.86,6.09,1.84,6.36,3.21,2.68,7.26,550,1,0,1
0,8.49,7.31,9.67,6.37,8.87,8.45,7.1,6.54,9.6,939,1,0,1
2,4.76,7.48,5.95,3.45,9.53,1.7,0.47,5.65,1.82,557,1,0,1
0,4.56,0.35,9.72,4.89,2.11,2.52,3.4,4.37,2.71,745,1,0,1
3,8.49,1.82,8.92,4.11,9.85,0.5,2.01,1.44,5.49,896,1,0,1
0,9.26,5.93,5.51,0.76,6.81,7.21,9.74,5.81,8.01,753,1,0,1
2,6.38,2.24,3.47,8.08,5.92,4.79,0.19,2.5,7.87,500,0,0,1
1,3.09,6.04,5.63,3.54,3.19,1.82,2.59,9.42,8.42,457,0,0,1
3,0.93,8.56,6.52,3.49,8.05,4.77,2.77,7.34,6.32,400,0,0,1
0,8.64,6.57,6.32,5.45,0.71,5.34,3.45,0.47,6.86,767,1,0,1
0,6.53,7.55,6.79,0.84,9.72,3.1,6.44,2.35,8.42,689,1,0,1
3,5.65,1.99,7.12,5.75,9.35,8.49,2.4,2.08,6.89,660,1,0,1
0,5.26,5.17,2.02,2.28,8.2,2.24,5.64,6.15,2.91,369,0,0,1
2,4.09,7.61,9.73,4.59,1.15,7.96,4.58,3.51,9.72,726,1,0,1
1,0.12,4.15,6.84,9.73,5.24,9.15,6.64,7.98,4.16,375,0,0,1
3,1.48,2.87,8.96,6.84,8.39,4.2,3.17,6.13,9.01,554,1,0,1
0,7.21,6.96,2.36,5.47,0.68,2.3,3.35,1.93,6.87,484,0,0,1
3,3.16,4.08,4.4,3.93,7.18,2.02,7.41,7.42,7.57,393,0,0,1
2,0.55,1.19,9.45,9.85,2.53,0.75,5.48,7.1,7.55,534,1,0,1
3,1.96,8.38,3.47,6.9,6.32,5.06,3.35,1.15,7.88,287,0,1,0
0,6.15,5.36,6.17,7.61,5.09,2.06,4.26,3.18,2.92,635,1,0,1
3,0.93,0.64,7.77,9.85,3.91,6.26,7.97,8.19,6.42,462,0,0,1
3,9.99,5.54,6.82,6.13,9.58,1.34,9.76,1.36,2.15,859,1,0,1
0,6.89,5.26,9.47,4.1,8.5,8.39,2.82,5.52,8.52,849,1,0,1
2,2.62,6.47,5.7,7.41,5.72,0.65,2.65,9.61,9.65,437,0,0,1
2,2.54,7.41,0.43,2.65,8.63,5.9,1.69,1.31,7.69,152,0,1,0
2,6.53,2.21,3.11,9.4,3.42,9.86,5.21,4.15,6.58,488,0,0,1
2,5.75,8.34,3.06,0.55,4.42,8.64,4.38,8.81,6.66,451,0,0,1
1,8.63,3.25,5.28,7.99,6.41,3.78,5.67,7.67,8.7,708,1,0,1
0,8.69,1.84,2.96,2.2,5.13,6.95,4.92,7.54,8.25,586,1,0,1
1,8.55,4.25,3.38,9.24,2.3,9.1,6.24,1.32,5.5,603,1,0,1
3,6.41,7.6,5.23,6.79,7.92,8.7,6.94,5.68,1.88,599,1,0,1
1,1.87,8.66,1.72,4.99,4.63,0.88,2.08,6.03,0.2,189,0,1,0
0,7.81,4.53,7.0,2.41,7.92,4.98,9.14,2.74,6.02,761,1,0,1
0,7.57,0.31,7.61,3.7,7.62,4.15,5.99,4.88,3.98,780,1,0,1
0,1.73,2.52,9.02,2.01,4.5,6.69,7.34,0.72,7.55,569,1,0,1
0,8.85,8.25,9.18,3.17,5.43,7.73,3.84,1.69,2.39,931,1,0,1
1,4.09,1.82,1.8,7.85,4.79,2.12,3.25,0.93,9.83,298,0,1,0
0,4.54,7.15,8.04,4.84,1.39,5.18,2.0,6.16,5.19,658,1,0,1
1,8.26,1.33,8.54,8.43,1.2,9.51,6.68,9.45,0.17,864,1,0,1
0,4.25,7.4,5.54,1.12,0.72,9.71,9.4,9.53,8.18,510,1,0,1
1,6.51,0.13,1.02,0.76,6.64,4.8,8.05,8.81,6.82,374,0,0,1
1,8.85,1.74,3.53,1.96,0.33,8.05,4.01,3.56,2.89,625,1,0,1
2,3.19,0.37,1.12,2.68,1.12,1.53,2.87,1.17,3.91,217,0,1,0
1,8.27,7.99,7.21,0.35,5.07,8.74,5.35,8.8,2.05,797,1,0,1
0,8.04,7.08,5.85,9.63,3.41,5.71,0.56,1.42,2.55,712,1,0,1
0,7.94,3.18,6.06,1.61,8.96,4.19,3.42,2.71,3.19,716,1,0,1
0,2.08,2.57,2.83,8.14,9.6,8.78,1.13,6.27,3.58,255,0,1,0
1,4.32,6.02,6.06,3.9,7.2,5.59,8.91,4.99,0.89,540,1,0,1
2,6.08,3.68,0.2,5.3,9.71,4.87,7.19,7.44,2.59,311,0,0,1
1,3.96,8.07,3.08,0.35,1.21,2.0,5.93,5.64,0.95,364,0,0,1
2,6.46,6.11,8.37,7.37,3.48,0.25,5.74,1.36,0.97,769,1,0,1
1,0.42,4.77,3.09,7.48,0.27,5.13,1.34,8.81,9.36,189,0,1,0
3,9.87,5.29,0.83,8.02,1.81,5.7,2.27,0.33,8.78,532,1,0,1
0,8.63,8.72,2.16,6.02,7.46,2.38,1.58,3.7,0.41,544,1,0,1
2,4.75,5.91,9.82,7.97,4.65,2.11,2.28,8.29,8.29,763,1,0,1
2,4.47,7.2,3.73,1.08,5.5,2.36,9.8,2.92,3.21,423,0,0,1
3,2.08,9.32,9.88,8.01,9.01,2.68,8.9,3.23,5.07,637,1,0,1
0,7.61,7.71,7.43,8.61,4.07,5.15,1.61,6.84,7.92,776,1,0,1
2,0.96,5.09,5.73,6.67,8.6,8.78,8.78,5.15,5.73,357,0,0,1
3,9.83,4.86,8.72,0.48,2.73,7.27,8.43,0.42,4.85,953,1,0,1
2,2.95,1.59,3.88,7.4,9.34,7.67,1.5,4.2,1.02,354,0,0,1
3,1.43,3.64,4.25,2.17,8.08,3.74,3.48,2.99,3.9,300,0,1,0
3,7.08,6.56,9.82,2.98,5.67,4.86,5.08,1.79,1.07,877,1,0,1
1,3.65,8.13,0.81,6.09,4.99,5.71,2.81,3.12,9.09,227,0,1,0
3,2.86,2.74,5.15,3.03,4.54,0.86,6.16,1.07,5.11,418,0,0,1
3,2.67,0.14,9.02,7.2,8.21,2.13,1.2,5.36,4.6,614,1,0,1
1,0.18,7.62,7.98,0.76,5.78,7.55,5.23,3.43,8.08,441,0,0,1
2,6.23,7.11,6.72,4.53,0.54,3.04,9.12,4.0,2.28,670,1,0,1
1,3.91,9.62,2.64,2.19,3.02,9.32,7.62,7.34,3.86,339,0,0,1
1,5.43,8.72,8.5,9.53,5.24,2.71,7.69,7.83,6.06,727,1,0,1
0,5.83,0.36,9.1,1.81,8.59,5.85,4.45,9.45,4.23,774,1,0,1
2,6.47,7.22,6.07,6.52,7.07,9.45,1.77,7.87,3.58,647,1,0,1
0,9.55,2.04,9.55,9.07,8.78,5.39,3.48,3.83,7.75,982,1,0,1
3,0.28,6.65,9.79,1.94,9.8,4.15,6.72,2.87,3.5,542,1,0,1
3,4.5,5.48,9.56,8.35,6.88,2.21,2.98,5.31,5.93,736,1,0,1
1,6.4,7.1,9.56,0.37,8.47,6.51,8.24,0.85,9.49,831,1,0,1
0,2.56,2.84,4.57,3.01,6.52,4.84,9.89,3.96,4.75,372,0,0,1
1,1.38,9.19,6.95,5.12,0.85,9.11,6.63,6.73,8.32,445,0,0,1
2,5.29,6.56,8.63,5.61,3.46,7.88,9.74,1.94,2.69,726,1,0,1
1,6.08,6.41,4.67,1.81,1.5,6.75,0.18,9.53,5.09,552,1,0,1
3,6.05,7.65,4.05,0.97,7.74,2.1,4.3,5.32,9.22,518,1,0,1
2,5.65,1.6,7.45,4.72,6.08,6.36,7.51,9.0,5.58,677,1,0,1
2,3.12,7.25,1.27,8.11,0.51,5.58,0.72,2.98,6.63,225,0,1,0
2,2.55,8.76,2.47,6.35,4.99,3.37,3.01,5.93,4.34,262,0,1,0
3,6.34,6.61,0.58,2.45,2.81,4.91,4.97,0.57,3.18,346,0,0,1
2,2.64,9.64,7.37,6.29,6.07,7.92,0.33,2.55,7.59,530,1,0,1
2,8.76,7.49,8.17,2.24,7.63,0.11,2.59,5.6,0.77,872,1,0,1
3,8.28,9.89,6.01,4.44,6.72,7.52,3.84,3.21,0.36,734,1,0,1
0,3.52,6.47,6.52,8.89,3.19,4.44,2.61,1.35,6.1,526,1,0,1
0,0.58,4.88,1.73,1.24,2.94,3.87,6.78,8.16,6.73,124,0,1,0
2,7.15,2.43,1.12,8.05,7.68,7.43,1.0,4.35,8.94,412,0,0,1
3,1.02,0.68,6.75,6.81,0.27,0.95,8.67,7.72,0.53,412,0,0,1
0,6.94,0.59,2.93,2.16,4.91,9.88,0.64,8.44,4.52,498,0,0,1
0,8.17,7.72,4.9,6.65,4.67,1.68,1.69,6.78,5.23,668,1,0,1
2,6.73,8.55,6.9,4.67,8.2,1.03,1.2,2.56,4.31,705,1,0,1
2,6.72,5.27,7.35,7.58,8.73,1.83,0.91,3.89,2.83,727,1,0,1
1,3.76,2.62,3.05,9.89,5.95,5.4,8.01,1.88,2.53,349,0,0,1
0,4.27,9.25,0.68,5.56,6.2,7.11,1.91,2.26,7.05,251,0,1,0
1,4.38,7.34,4.93,7.67,5.58,6.93,8.84,0.67,3.07,483,0,0,1
0,4.67,0.43,9.57,3.0,6.93,2.14,0.77,7.67,5.11,742,1,0,1
3,2.54,0.91,0.95,2.8,9.68,3.6,9.14,8.18,2.63,176,0,1,0
0,0.48,9.37,6.21,6.52,5.8,7.72,9.85,8.35,7.32,361,0,0,1
1,4.36,8.57,8.52,8.0,1.29,5.47,4.59,8.44,3.24,675,1,0,1
1,8.13,2.97,8.99,4.66,0.39,6.66,8.05,0.82,9.98,883,1,0,1
0,4.14,7.02,8.18,2.93,4.56,9.84,4.79,3.74,1.95,645,1,0,1
0,8.07,8.59,4.7,9.96,2.14,2.83,3.41,1.36,0.32,653,1,0,1
3,0.38,1.64,1.59,3.86,4.13,3.88,3.1,0.13,0.36,104,0,1,0
1,1.65,1.57,7.19,4.71,5.73,2.44,0.56,9.02,9.1,467,0,0,1
0,1.14,3.31,9.65,0.68,0.95,8.45,6.21,9.28,5.14,575,1,0,1
3,2.55,3.93,8.21,6.49,4.34,9.66,6.14,0.31,6.2,567,1,0,1
